
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-02-09;54.057,05;5350786150071;55.913,11;4893948386317;51.581,85;6527114016925;54.720,65;1496332815296;86.356,42;997054346740;50.556,62;3980900678417;55.284,62;187846964249
2023-02-10;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-11;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-12;53.997,40;5341605780951;55.882,58;4888760914545;51.546,19;6515018935652;54.688,68;1495693708166;86.299,27;996964225597;50.523,70;3971141801810;55.248,50;187690148726
2023-02-13;53.801,17;5322524144077;55.709,77;4863965849730;51.346,43;6481887974763;54.518,45;1492798642514;86.040,05;994523521803;50.336,62;3956316960647;55.081,32;187807547293
2023-02-14;53.644,21;5306284017626;55.556,88;4854252884428;51.200,07;6468259284818;54.393,04;1492734892185;85.822,10;992358885055;50.176,98;3946083659372;54.953,33;187932331369
2023-02-15;53.581,81;5307457267134;55.480,58;4854003568841;51.113,87;6472623866295;54.328,64;1493695662527;85.730,92;1001750374949;50.105,39;3946562321976;54.889,49;188062528765
2023-02-16;53.452,14;5297479468386;55.347,48;4846499645649;50.989,82;6465620459140;54.184,30;1490812161851;85.534,63;1000032435318;49.966,04;3935847305942;54.729,92;187770067234
2023-02-17;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-18;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-19;53.457,31;5294395256576;55.372,94;4849431732655;51.008,37;6467592935494;54.196,15;1490783953160;85.554,73;999538040319;49.968,83;3937124326312;54.759,41;187796480374
2023-02-20;53.412,30;5279959214169;55.320,21;4838704179707;50.972,02;6455267264995;54.153,04;1488487790722;85.493,37;998158376130;49.945,40;3933839588611;54.717,82;187472554637
2023-02-21;53.583,16;5289447814240;55.506,53;4851156194651;51.128,40;6466885083647;54.325,31;1493707128050;85.752,84;1000449562975;50.105,80;3942085411348;54.902,92;188050330826
